idTransaccion,cuentaOrigen,cliente,tipo,monto,fecha,hora,estado
TX-009139,004-921662,Sofia Rojas,Deposito,1091.73,2026-03-12,22:11:50,Rechazada
TX-009140,007-417936,Jorge Medina,Retiro,4810.83,2026-04-14,16:04:19,Rechazada
TX-009141,003-399243,Pedro Castillo,Retiro,8999.53,2026-10-09,03:13:29,Observada
TX-009142,001-988406,Lucia Vega,Retiro,3810.04,2026-07-28,11:58:36,Aprobada
TX-009143,008-396930,Fernando Diaz,Deposito,2082.09,2026-09-19,05:58:28,Rechazada
TX-009144,007-653566,Camila Ruiz,Deposito,11274.51,2026-03-14,03:15:45,Observada
TX-009145,007-627553,Miguel Castro,Retiro,297.22,2026-02-08,00:28:01,Anulada
TX-009146,009-207066,Maria Soto,Retiro,4606.84,2026-10-26,17:40:52,Observada
TX-009147,007-228901,Elena Vargas,Deposito,13256.99,2026-10-30,16:00:37,Anulada
TX-009148,001-734853,Rosa Herrera,PagoServicio,34.00,2026-01-04,02:39:45,Anulada
TX-009149,008-715428,Fernando Diaz,Transferencia,9114.85,2026-09-19,18:52:01,Rechazada
TX-009150,006-206446,Miguel Castro,Deposito,9345.00,2026-01-30,01:11:51,Observada
TX-009151,006-780937,Carlos Perez,Retiro,1768.30,2026-01-22,07:28:40,Rechazada
TX-009152,006-313701,Carlos Perez,PagoServicio,8982.38,2026-01-01,15:53:03,Anulada
TX-009153,007-153930,Lucia Vega,Retiro,7021.00,2026-07-05,20:51:15,Pendiente
TX-009154,009-583140,Maria Soto,Deposito,2982.70,2026-02-03,13:27:41,Observada
TX-009155,003-137202,Camila Ruiz,Transferencia,4856.73,2026-04-04,06:08:23,Rechazada
TX-009156,001-107753,Carlos Perez,Retiro,5056.60,2026-05-29,15:56:47,Anulada
TX-009157,007-384801,Jorge Medina,Deposito,13743.86,2026-01-27,01:52:50,Rechazada
TX-009158,004-173346,Elena Vargas,Transferencia,5358.17,2026-08-20,00:22:30,Observada
TX-009159,009-337819,Diego Flores,Deposito,14803.98,2026-10-19,11:44:26,Pendiente
TX-009160,003-247865,Sofia Rojas,PagoServicio,2970.49,2026-05-23,21:35:16,Pendiente
TX-009161,004-118473,Diego Flores,Transferencia,14952.16,2026-09-07,08:09:46,Pendiente
TX-009162,002-358750,Luis Ramos,Deposito,12316.19,2026-09-06,18:45:39,Pendiente
TX-009163,004-959646,Fernando Diaz,PagoServicio,6487.22,2026-02-04,03:49:52,Rechazada
TX-009164,007-420992,Sofia Rojas,Retiro,4937.22,2026-10-18,01:30:31,Pendiente
TX-009165,006-276962,Maria Soto,Retiro,3196.02,2026-12-09,06:48:05,Pendiente
TX-009166,004-971075,Lucia Vega,Deposito,10880.41,2026-11-16,23:01:04,Anulada
TX-009167,008-899275,Diego Flores,Retiro,10683.38,2026-08-20,11:57:10,Observada
TX-009168,006-559408,Jorge Medina,Deposito,8251.22,2026-09-07,01:23:19,Rechazada
TX-009169,006-284847,Luis Ramos,PagoServicio,11.85,2026-09-23,09:25:52,Observada
TX-009170,005-106832,Sofia Rojas,Deposito,1334.13,2026-03-18,05:27:05,Aprobada
TX-009171,006-394534,Ana Torres,Retiro,4629.48,2026-06-28,17:33:04,Anulada
TX-009172,004-108747,Elena Vargas,PagoServicio,13350.72,2026-01-06,15:28:18,Aprobada
TX-009173,007-306386,Maria Soto,PagoServicio,9519.57,2026-03-15,14:56:27,Pendiente
TX-009174,002-364966,Luis Ramos,Transferencia,10139.66,2026-02-18,16:31:37,Observada
TX-009175,007-310770,Miguel Castro,PagoServicio,14015.75,2026-03-06,21:46:50,Observada
TX-009176,003-865833,Luis Ramos,Retiro,13669.09,2026-06-07,18:17:19,Pendiente
TX-009177,006-398740,Carlos Perez,PagoServicio,7301.86,2026-07-17,22:28:15,Observada
TX-009178,007-602021,Camila Ruiz,Deposito,5854.15,2026-09-02,12:04:54,Rechazada
TX-009179,007-724802,Valeria Leon,PagoServicio,10641.75,2026-01-02,20:25:35,Aprobada
TX-009180,004-316136,Carlos Perez,Retiro,7327.91,2026-10-28,22:24:37,Anulada
TX-009181,009-241387,Rosa Herrera,Transferencia,12449.62,2026-01-01,10:52:33,Rechazada
TX-009182,007-798654,Miguel Castro,PagoServicio,1818.18,2026-08-09,01:46:13,Observada
TX-009183,002-411018,Miguel Castro,Deposito,9350.14,2026-11-29,20:49:14,Anulada
TX-009184,006-225439,Lucia Vega,PagoServicio,5326.75,2026-02-17,20:09:00,Observada
TX-009185,001-934894,Carlos Perez,Deposito,8751.58,2026-05-07,17:09:11,Rechazada
TX-009186,007-130669,Miguel Castro,PagoServicio,7736.37,2026-03-13,10:17:59,Rechazada
TX-009187,009-580687,Diego Flores,Deposito,10663.29,2026-01-28,19:39:09,Pendiente
TX-009188,002-889917,Ana Torres,PagoServicio,5744.22,2026-09-19,03:21:17,Pendiente
TX-009189,003-750796,Elena Vargas,Retiro,2378.78,2026-05-12,00:18:20,Observada
TX-009190,009-728196,Ana Torres,Deposito,11954.87,2026-01-17,19:26:58,Observada
TX-009191,001-300519,Ana Torres,Retiro,4291.19,2026-10-18,15:58:03,Observada
TX-009192,002-182157,Maria Soto,Transferencia,2068.41,2026-03-24,13:18:40,Aprobada
TX-009193,003-345740,Miguel Castro,Deposito,9580.10,2026-11-20,06:30:45,Pendiente
TX-009194,002-827953,Camila Ruiz,Retiro,8892.17,2026-03-01,19:55:00,Aprobada
TX-009195,008-259855,Maria Soto,Retiro,695.19,2026-03-21,11:30:07,Rechazada
TX-009196,006-871725,Valeria Leon,Retiro,3346.59,2026-08-12,19:55:18,Anulada
TX-009197,006-170903,Luis Ramos,Transferencia,14360.03,2026-09-01,07:10:15,Anulada
TX-009198,008-900166,Fernando Diaz,PagoServicio,13791.04,2026-04-05,14:56:51,Anulada
TX-009199,008-730836,Maria Soto,PagoServicio,8273.91,2026-07-01,16:01:10,Observada
TX-009200,008-659360,Miguel Castro,Retiro,3695.50,2026-01-03,23:40:03,Anulada
TX-009201,005-291200,Maria Soto,PagoServicio,12149.01,2026-10-22,08:46:43,Observada
TX-009202,006-209106,Lucia Vega,Deposito,10297.62,2026-11-06,05:33:35,Anulada
TX-009203,007-455265,Jorge Medina,Deposito,2977.33,2026-12-15,21:36:36,Observada
TX-009204,003-959899,Ana Torres,PagoServicio,7922.27,2026-05-01,04:02:48,Anulada
TX-009205,005-948809,Diego Flores,Transferencia,8818.23,2026-10-01,00:43:08,Observada
TX-009206,003-152804,Maria Soto,Transferencia,953.64,2026-01-04,22:06:37,Aprobada
TX-009207,009-384882,Carlos Perez,Retiro,8779.33,2026-04-23,11:02:54,Aprobada
TX-009208,009-221834,Rosa Herrera,Transferencia,10514.25,2026-09-03,19:44:33,Observada
TX-009209,007-361287,Elena Vargas,Retiro,326.95,2026-05-12,02:43:50,Aprobada
TX-009210,008-889621,Lucia Vega,Deposito,801.43,2026-04-20,15:06:26,Pendiente
TX-009211,004-988046,Miguel Castro,Retiro,6620.86,2026-11-17,16:50:36,Anulada
TX-009212,003-698087,Valeria Leon,Transferencia,2139.83,2026-07-21,23:31:41,Pendiente
TX-009213,005-899211,Elena Vargas,Transferencia,11944.83,2026-06-08,23:30:07,Aprobada
TX-009214,007-720654,Carlos Perez,PagoServicio,12135.57,2026-04-17,00:36:57,Aprobada
TX-009215,009-876970,Valeria Leon,Deposito,14726.40,2026-02-14,12:42:15,Observada
TX-009216,004-239161,Carlos Perez,Transferencia,2945.22,2026-01-06,10:00:00,Pendiente
TX-009217,008-846506,Camila Ruiz,Deposito,1156.10,2026-04-05,07:58:56,Observada
TX-009218,007-266446,Maria Soto,PagoServicio,12796.87,2026-05-10,22:43:15,Anulada
TX-009219,005-228109,Fernando Diaz,Deposito,1938.14,2026-12-28,14:37:44,Anulada
TX-009220,004-651956,Pedro Castillo,Transferencia,12039.09,2026-04-01,23:32:25,Pendiente
TX-009221,008-642137,Luis Ramos,Transferencia,6176.40,2026-11-02,18:50:44,Pendiente
TX-009222,007-530484,Miguel Castro,Deposito,12090.65,2026-02-11,07:37:21,Rechazada
TX-009223,003-817884,Elena Vargas,Transferencia,11886.63,2026-02-09,00:23:57,Aprobada
TX-009224,003-972466,Diego Flores,Transferencia,14099.13,2026-07-22,11:56:27,Pendiente
TX-009225,002-979815,Luis Ramos,Deposito,7889.52,2026-12-22,14:56:35,Aprobada
TX-009226,001-198304,Lucia Vega,PagoServicio,694.17,2026-03-16,07:14:10,Pendiente
TX-009227,004-454258,Camila Ruiz,PagoServicio,7645.49,2026-07-18,03:51:48,Anulada
TX-009228,001-202105,Rosa Herrera,Deposito,14428.05,2026-07-28,21:07:57,Aprobada
TX-009229,003-826925,Carlos Perez,Deposito,6437.70,2026-11-12,09:32:08,Aprobada
TX-009230,007-619232,Miguel Castro,PagoServicio,5934.23,2026-02-25,11:32:54,Observada
TX-009231,002-516329,Valeria Leon,Retiro,6952.82,2026-12-15,00:24:38,Anulada
TX-009232,009-387993,Miguel Castro,PagoServicio,7693.64,2026-09-24,13:49:13,Observada
TX-009233,002-671769,Luis Ramos,Retiro,12657.82,2026-07-26,12:35:45,Rechazada
TX-009234,005-622869,Camila Ruiz,PagoServicio,11210.10,2026-05-16,04:23:25,Aprobada
TX-009235,001-779898,Miguel Castro,Deposito,7120.07,2026-01-01,15:36:28,Anulada
TX-009236,001-293732,Valeria Leon,Retiro,14124.48,2026-03-25,17:16:04,Aprobada
TX-009237,002-831114,Lucia Vega,Retiro,4672.57,2026-12-11,01:44:33,Aprobada
TX-009238,005-873812,Carlos Perez,Transferencia,4117.71,2026-04-25,18:51:22,Pendiente
TX-009239,007-694632,Jorge Medina,Deposito,2208.79,2026-05-08,05:53:07,Anulada
TX-009240,007-331803,Lucia Vega,Transferencia,11413.35,2026-12-28,02:14:52,Aprobada
TX-009241,008-540185,Valeria Leon,Retiro,3708.68,2026-05-20,16:39:51,Aprobada
TX-009242,001-370868,Luis Ramos,Deposito,1348.45,2026-02-03,15:37:50,Rechazada
TX-009243,001-324895,Ana Torres,PagoServicio,11643.11,2026-11-30,13:45:01,Observada
TX-009244,002-599864,Ana Torres,PagoServicio,10545.59,2026-02-11,06:29:46,Observada
TX-009245,007-683384,Fernando Diaz,Deposito,12823.52,2026-05-01,16:56:09,Anulada
TX-009246,003-934575,Camila Ruiz,Transferencia,13967.64,2026-07-22,19:19:18,Observada
TX-009247,003-656721,Lucia Vega,Transferencia,7683.21,2026-07-27,14:23:56,Observada
TX-009248,007-733725,Maria Soto,Retiro,11713.31,2026-04-09,19:17:08,Pendiente
TX-009249,001-442431,Pedro Castillo,PagoServicio,2141.34,2026-12-25,19:26:23,Pendiente
TX-009250,008-892761,Jorge Medina,Retiro,1253.30,2026-03-28,09:16:56,Anulada
TX-009251,007-994914,Carlos Perez,PagoServicio,2299.23,2026-10-02,15:15:32,Anulada
TX-009252,002-527993,Ana Torres,Deposito,8767.36,2026-12-24,20:13:00,Pendiente
TX-009253,002-600242,Fernando Diaz,Retiro,12965.10,2026-01-27,12:20:33,Anulada
TX-009254,001-165573,Jorge Medina,Transferencia,10484.35,2026-06-01,14:29:57,Observada
TX-009255,009-494159,Carlos Perez,PagoServicio,2021.28,2026-09-28,21:41:23,Anulada
TX-009256,006-924896,Valeria Leon,Retiro,12636.15,2026-07-19,11:04:26,Pendiente
TX-009257,001-945871,Rosa Herrera,Deposito,7226.53,2026-10-30,12:55:22,Pendiente
TX-009258,008-192645,Miguel Castro,Retiro,12477.21,2026-05-04,08:31:28,Observada
TX-009259,006-502756,Miguel Castro,Deposito,1521.56,2026-06-16,08:51:27,Pendiente
TX-009260,007-508688,Sofia Rojas,PagoServicio,1435.96,2026-06-28,00:27:52,Aprobada
TX-009261,002-962118,Luis Ramos,Retiro,594.33,2026-07-11,21:48:07,Aprobada
TX-009262,002-647680,Fernando Diaz,Transferencia,10391.88,2026-09-01,02:46:55,Anulada
TX-009263,004-902373,Pedro Castillo,PagoServicio,7363.09,2026-08-18,00:15:11,Rechazada
TX-009264,007-291282,Pedro Castillo,Deposito,2067.35,2026-06-28,19:29:33,Observada
TX-009265,002-466413,Ana Torres,Retiro,2821.11,2026-12-05,13:19:49,Anulada
TX-009266,009-776973,Lucia Vega,Transferencia,12608.76,2026-06-12,06:05:50,Aprobada
TX-009267,009-552056,Camila Ruiz,Retiro,11280.07,2026-11-15,02:47:35,Pendiente
TX-009268,004-393873,Maria Soto,Retiro,8894.08,2026-12-06,12:18:56,Observada
TX-009269,009-491796,Carlos Perez,Retiro,12394.52,2026-02-18,02:34:41,Aprobada
TX-009270,002-846551,Carlos Perez,Retiro,13516.35,2026-07-31,07:41:15,Anulada
TX-009271,004-110067,Diego Flores,Transferencia,4215.72,2026-01-19,10:10:03,Rechazada
TX-009272,008-952741,Miguel Castro,PagoServicio,5176.98,2026-05-01,02:40:16,Anulada
TX-009273,001-211186,Elena Vargas,Deposito,645.29,2026-05-12,17:02:59,Observada
TX-009274,006-871523,Ana Torres,Retiro,12513.03,2026-06-24,19:16:30,Anulada
TX-009275,008-139086,Camila Ruiz,Transferencia,9164.28,2026-08-26,03:03:48,Aprobada
TX-009276,003-815334,Elena Vargas,PagoServicio,11034.42,2026-08-07,21:23:38,Aprobada
TX-009277,005-509899,Carlos Perez,PagoServicio,9073.48,2026-01-27,09:48:26,Anulada
TX-009278,002-641418,Rosa Herrera,Retiro,11527.75,2026-06-13,02:27:13,Pendiente
TX-009279,009-890810,Valeria Leon,Retiro,5712.09,2026-06-08,16:08:28,Anulada
TX-009280,007-183387,Sofia Rojas,Retiro,5838.90,2026-06-22,20:24:28,Observada
TX-009281,002-577538,Elena Vargas,PagoServicio,4781.02,2026-08-21,03:12:50,Observada
TX-009282,005-806006,Rosa Herrera,Retiro,10337.16,2026-08-30,20:45:35,Aprobada
TX-009283,006-996121,Lucia Vega,PagoServicio,13877.79,2026-07-31,08:14:44,Aprobada
TX-009284,005-200966,Fernando Diaz,Retiro,3874.76,2026-11-20,06:42:48,Rechazada
TX-009285,008-888784,Miguel Castro,PagoServicio,541.35,2026-01-15,19:47:34,Anulada
TX-009286,008-454256,Elena Vargas,Deposito,623.71,2026-06-16,23:29:12,Rechazada
TX-009287,005-409636,Miguel Castro,Transferencia,8156.66,2026-11-07,02:58:50,Anulada
TX-009288,009-791287,Miguel Castro,PagoServicio,6634.14,2026-08-18,19:14:25,Pendiente
TX-009289,001-206349,Carlos Perez,Transferencia,13802.95,2026-03-20,00:32:15,Anulada
TX-009290,008-165259,Jorge Medina,Deposito,12570.35,2026-02-01,08:06:31,Pendiente
TX-009291,003-123017,Luis Ramos,Retiro,4154.48,2026-08-31,02:41:18,Anulada
TX-009292,005-322082,Valeria Leon,Retiro,8191.97,2026-10-24,19:29:02,Aprobada
TX-009293,005-117459,Lucia Vega,PagoServicio,2661.71,2026-07-04,09:02:38,Anulada
TX-009294,007-820715,Fernando Diaz,Retiro,11933.33,2026-11-23,11:45:06,Observada
TX-009295,003-326138,Sofia Rojas,Retiro,7228.01,2026-03-30,05:58:51,Rechazada
TX-009296,001-625914,Camila Ruiz,Transferencia,3636.06,2026-05-04,16:41:40,Pendiente
TX-009297,005-516041,Camila Ruiz,Deposito,12054.22,2026-04-07,16:49:12,Rechazada
TX-009298,002-883662,Ana Torres,Deposito,4445.77,2026-08-22,12:37:00,Observada
TX-009299,009-538925,Luis Ramos,PagoServicio,6912.83,2026-10-06,19:47:35,Rechazada
TX-009300,001-919797,Elena Vargas,PagoServicio,8498.46,2026-01-02,03:48:06,Anulada
TX-009301,002-828846,Miguel Castro,Deposito,5957.96,2026-06-12,20:49:41,Aprobada
TX-009302,008-120121,Diego Flores,Deposito,1780.35,2026-10-20,04:26:54,Aprobada
TX-009303,004-849471,Miguel Castro,Deposito,6065.48,2026-03-05,07:10:12,Pendiente
TX-009304,008-826787,Sofia Rojas,Retiro,1043.71,2026-10-10,00:51:06,Anulada
TX-009305,001-249412,Valeria Leon,Transferencia,5203.28,2026-10-22,10:03:15,Anulada
TX-009306,006-491769,Ana Torres,Transferencia,12064.17,2026-10-25,03:47:52,Pendiente
TX-009307,005-387500,Luis Ramos,Deposito,6402.29,2026-11-24,07:44:31,Observada
TX-009308,004-143267,Elena Vargas,Deposito,10908.77,2026-12-14,23:07:18,Rechazada
TX-009309,008-491077,Sofia Rojas,Retiro,12031.16,2026-12-18,12:21:46,Rechazada
TX-009310,001-271719,Luis Ramos,PagoServicio,4796.56,2026-08-09,16:24:30,Rechazada
TX-009311,009-322416,Diego Flores,Transferencia,4813.13,2026-06-28,10:41:55,Aprobada
TX-009312,002-880438,Carlos Perez,PagoServicio,10635.85,2026-09-30,18:55:34,Aprobada
TX-009313,008-293710,Ana Torres,Retiro,2298.33,2026-10-12,05:10:36,Pendiente
TX-009314,009-737364,Carlos Perez,Retiro,3419.12,2026-06-30,18:51:13,Observada
TX-009315,006-540867,Jorge Medina,PagoServicio,9173.91,2026-04-16,05:41:14,Observada
TX-009316,007-671778,Pedro Castillo,Retiro,12463.06,2026-04-18,16:29:39,Aprobada
TX-009317,005-629898,Lucia Vega,Retiro,6284.37,2026-08-07,02:03:14,Anulada
TX-009318,009-677046,Fernando Diaz,Transferencia,13313.76,2026-06-21,09:17:06,Pendiente
TX-009319,008-764346,Elena Vargas,Deposito,6563.82,2026-05-14,19:06:57,Anulada
TX-009320,006-809620,Fernando Diaz,PagoServicio,8241.68,2026-06-03,04:47:43,Pendiente
TX-009321,006-192022,Rosa Herrera,Retiro,4162.80,2026-06-24,03:46:43,Anulada
TX-009322,004-378254,Sofia Rojas,Retiro,12713.44,2026-08-28,14:07:57,Anulada
TX-009323,006-195631,Sofia Rojas,Deposito,2174.41,2026-09-17,01:07:50,Anulada
TX-009324,008-317894,Pedro Castillo,Transferencia,1306.38,2026-07-01,08:01:03,Observada
TX-009325,009-512411,Carlos Perez,Deposito,14908.06,2026-01-27,09:25:47,Pendiente
TX-009326,005-686981,Elena Vargas,PagoServicio,9980.43,2026-06-21,09:23:38,Pendiente
TX-009327,008-527387,Rosa Herrera,Retiro,8767.02,2026-09-13,21:43:38,Aprobada
TX-009328,001-302655,Luis Ramos,PagoServicio,12789.95,2026-11-15,15:09:44,Rechazada
TX-009329,008-610080,Miguel Castro,PagoServicio,14529.81,2026-12-06,18:31:23,Observada
TX-009330,009-630072,Rosa Herrera,PagoServicio,6577.04,2026-10-05,12:13:53,Pendiente
TX-009331,003-109607,Pedro Castillo,Transferencia,9973.54,2026-11-23,17:57:04,Pendiente
TX-009332,008-660975,Lucia Vega,PagoServicio,2639.89,2026-11-16,14:13:24,Aprobada
TX-009333,007-319406,Lucia Vega,PagoServicio,4963.59,2026-07-26,07:48:24,Observada
TX-009334,006-909394,Luis Ramos,Deposito,3498.42,2026-02-21,12:17:12,Aprobada
TX-009335,005-175231,Camila Ruiz,Retiro,10687.27,2026-02-18,16:24:39,Anulada
TX-009336,009-772804,Miguel Castro,PagoServicio,9356.66,2026-07-26,11:18:19,Observada
TX-009337,009-547961,Pedro Castillo,Transferencia,13811.68,2026-04-09,10:27:43,Observada
TX-009338,007-947009,Ana Torres,Transferencia,7417.24,2026-11-07,15:16:19,Pendiente
TX-009339,004-743912,Sofia Rojas,PagoServicio,564.54,2026-12-15,12:22:16,Pendiente
TX-009340,006-825620,Miguel Castro,Retiro,2767.81,2026-04-30,17:01:37,Aprobada
TX-009341,003-375736,Sofia Rojas,Deposito,5029.38,2026-09-25,07:13:45,Anulada
TX-009342,006-853152,Jorge Medina,PagoServicio,14490.30,2026-12-29,09:04:15,Rechazada
TX-009343,006-220318,Sofia Rojas,Retiro,2102.21,2026-11-13,23:47:58,Rechazada
TX-009344,003-936879,Elena Vargas,PagoServicio,10751.85,2026-02-02,01:20:47,Rechazada
TX-009345,002-624798,Ana Torres,Transferencia,2155.45,2026-10-17,23:55:42,Pendiente
TX-009346,009-153996,Ana Torres,Deposito,6648.22,2026-09-24,07:50:39,Pendiente
TX-009347,006-477392,Jorge Medina,PagoServicio,3706.52,2026-09-24,16:01:44,Rechazada
TX-009348,003-687623,Maria Soto,Retiro,13252.88,2026-01-27,12:31:30,Rechazada
TX-009349,003-794617,Fernando Diaz,Transferencia,8251.45,2026-11-16,17:47:55,Rechazada
TX-009350,007-509182,Diego Flores,Deposito,9358.96,2026-04-07,16:31:55,Pendiente
TX-009351,009-772278,Ana Torres,Deposito,5856.74,2026-07-20,08:58:48,Observada
TX-009352,004-244922,Diego Flores,PagoServicio,13389.38,2026-07-18,05:58:20,Pendiente
TX-009353,006-547733,Maria Soto,PagoServicio,1614.36,2026-09-09,14:01:37,Rechazada
TX-009354,008-155922,Camila Ruiz,Retiro,3898.72,2026-04-27,01:33:08,Observada
TX-009355,009-390048,Pedro Castillo,Transferencia,9032.45,2026-05-28,10:08:49,Observada
TX-009356,001-701535,Lucia Vega,PagoServicio,7871.63,2026-01-22,05:26:22,Observada
TX-009357,003-985594,Sofia Rojas,Deposito,6088.19,2026-05-09,18:43:17,Anulada
TX-009358,009-693703,Diego Flores,PagoServicio,2669.91,2026-04-14,22:07:58,Pendiente
TX-009359,005-507728,Elena Vargas,Retiro,1240.78,2026-10-10,16:15:24,Anulada
TX-009360,005-935391,Maria Soto,Transferencia,8692.49,2026-03-09,02:12:37,Observada
TX-009361,005-714370,Carlos Perez,Transferencia,8837.48,2026-02-05,17:57:04,Aprobada
TX-009362,003-245110,Ana Torres,Retiro,14363.89,2026-01-29,17:36:39,Pendiente
TX-009363,002-245209,Camila Ruiz,Deposito,1183.21,2026-05-29,20:26:48,Anulada
TX-009364,005-133605,Pedro Castillo,Deposito,12604.86,2026-10-05,17:01:49,Observada
TX-009365,006-273193,Carlos Perez,PagoServicio,127.68,2026-10-25,15:21:20,Anulada
TX-009366,008-622357,Jorge Medina,Deposito,1168.84,2026-01-21,22:47:48,Aprobada
TX-009367,004-284450,Maria Soto,PagoServicio,408.49,2026-04-04,22:51:40,Pendiente
TX-009368,008-634225,Fernando Diaz,Deposito,3605.11,2026-06-15,12:03:16,Observada
TX-009369,005-657776,Lucia Vega,PagoServicio,4089.75,2026-09-04,22:17:57,Rechazada
TX-009370,002-914163,Ana Torres,Retiro,2113.51,2026-04-01,01:56:28,Anulada
TX-009371,006-950396,Lucia Vega,Retiro,6704.39,2026-06-18,19:24:45,Observada
TX-009372,004-157802,Fernando Diaz,Deposito,8224.24,2026-07-28,23:06:00,Rechazada
TX-009373,002-751135,Sofia Rojas,Deposito,11433.17,2026-08-22,23:50:24,Anulada
TX-009374,007-672026,Maria Soto,Retiro,4078.82,2026-02-06,04:26:49,Rechazada
TX-009375,002-256506,Pedro Castillo,Deposito,14131.44,2026-07-14,21:18:08,Anulada
TX-009376,009-304943,Fernando Diaz,Retiro,10342.93,2026-01-09,03:21:52,Observada
TX-009377,009-225291,Lucia Vega,Transferencia,1922.82,2026-10-29,04:40:57,Pendiente
TX-009378,008-121744,Camila Ruiz,PagoServicio,6763.48,2026-01-23,17:12:09,Observada
TX-009379,008-972010,Diego Flores,Retiro,12626.32,2026-04-27,13:24:37,Pendiente
TX-009380,006-415038,Fernando Diaz,PagoServicio,4894.94,2026-08-22,23:36:29,Observada
TX-009381,002-208111,Carlos Perez,Transferencia,5614.22,2026-10-21,02:36:18,Observada
TX-009382,009-974328,Jorge Medina,Retiro,1765.57,2026-01-17,02:44:17,Rechazada
TX-009383,005-264955,Sofia Rojas,Deposito,4766.22,2026-10-09,15:24:59,Observada
TX-009384,004-699671,Lucia Vega,PagoServicio,7929.54,2026-05-25,03:39:58,Anulada
TX-009385,004-843173,Luis Ramos,Transferencia,12006.74,2026-01-06,15:44:08,Rechazada
TX-009386,006-681738,Camila Ruiz,Deposito,7556.34,2026-07-04,22:48:31,Rechazada
TX-009387,007-299653,Camila Ruiz,Retiro,10428.87,2026-07-03,21:45:02,Pendiente
TX-009388,001-979170,Maria Soto,PagoServicio,9511.33,2026-08-24,07:46:29,Rechazada
TX-009389,007-420545,Maria Soto,Transferencia,11191.06,2026-03-09,04:24:58,Rechazada
TX-009390,009-919195,Jorge Medina,Retiro,13940.92,2026-07-20,12:12:47,Anulada
TX-009391,001-612349,Carlos Perez,PagoServicio,14638.12,2026-12-29,15:22:52,Pendiente
TX-009392,008-143889,Sofia Rojas,Deposito,8686.37,2026-08-29,23:27:57,Aprobada
TX-009393,002-690557,Miguel Castro,PagoServicio,9948.81,2026-11-14,10:14:59,Pendiente
TX-009394,004-881314,Camila Ruiz,Retiro,5188.93,2026-02-25,17:56:46,Rechazada
TX-009395,006-926495,Ana Torres,Retiro,1106.42,2026-01-31,00:33:18,Aprobada
TX-009396,009-594498,Ana Torres,Transferencia,14408.38,2026-01-16,13:39:06,Anulada
TX-009397,003-287465,Maria Soto,Transferencia,5390.58,2026-02-20,23:24:12,Rechazada
TX-009398,001-668110,Diego Flores,Retiro,8642.16,2026-05-20,13:28:41,Observada
TX-009399,001-654840,Diego Flores,Transferencia,4379.07,2026-05-29,17:33:39,Aprobada
TX-009400,008-222196,Miguel Castro,Transferencia,12968.68,2026-04-22,01:47:32,Observada
TX-009401,009-290160,Lucia Vega,PagoServicio,12368.38,2026-12-15,07:58:20,Anulada
TX-009402,002-906320,Luis Ramos,PagoServicio,2879.89,2026-01-18,01:55:44,Observada
TX-009403,007-439943,Ana Torres,PagoServicio,7728.31,2026-09-02,12:10:27,Anulada
TX-009404,006-584492,Fernando Diaz,PagoServicio,11684.84,2026-03-12,23:54:16,Observada
TX-009405,004-227002,Sofia Rojas,Transferencia,3586.98,2026-05-16,07:11:13,Aprobada
TX-009406,003-822174,Lucia Vega,Deposito,243.99,2026-11-16,08:32:27,Rechazada
TX-009407,003-878034,Jorge Medina,Transferencia,13998.29,2026-09-27,21:50:11,Pendiente
TX-009408,003-985326,Elena Vargas,Deposito,13724.17,2026-09-14,17:18:29,Observada
TX-009409,005-915714,Rosa Herrera,Deposito,6474.74,2026-04-27,10:09:21,Observada
TX-009410,009-535875,Sofia Rojas,PagoServicio,5954.28,2026-09-04,19:05:07,Pendiente
TX-009411,007-743852,Miguel Castro,Transferencia,4178.01,2026-10-05,09:36:37,Anulada
TX-009412,005-108764,Ana Torres,Transferencia,14018.89,2026-11-21,10:29:38,Aprobada
TX-009413,002-322012,Rosa Herrera,PagoServicio,3953.75,2026-06-23,17:34:16,Anulada
TX-009414,005-612862,Fernando Diaz,Transferencia,268.45,2026-07-04,08:32:54,Rechazada
TX-009415,009-951159,Maria Soto,Retiro,14382.90,2026-02-27,04:39:20,Pendiente
TX-009416,009-823312,Carlos Perez,Retiro,7218.40,2026-10-31,01:47:45,Rechazada
TX-009417,003-319233,Fernando Diaz,Retiro,4035.88,2026-01-18,05:52:08,Aprobada
TX-009418,006-389347,Luis Ramos,PagoServicio,7412.24,2026-05-24,08:03:21,Observada
TX-009419,009-542016,Miguel Castro,PagoServicio,1186.82,2026-09-29,04:45:19,Aprobada
TX-009420,001-119920,Elena Vargas,Deposito,8980.86,2026-11-28,01:25:14,Aprobada
TX-009421,009-499731,Maria Soto,Deposito,7498.67,2026-10-20,02:36:47,Rechazada
TX-009422,004-755880,Carlos Perez,Deposito,7627.95,2026-08-13,10:23:52,Aprobada
TX-009423,005-158817,Maria Soto,PagoServicio,14558.10,2026-09-07,09:14:03,Observada
TX-009424,004-190382,Pedro Castillo,Deposito,9504.05,2026-09-20,13:28:14,Anulada
TX-009425,001-779999,Ana Torres,PagoServicio,5564.35,2026-10-27,22:34:47,Pendiente
TX-009426,008-444451,Luis Ramos,Retiro,1653.61,2026-12-27,18:40:34,Rechazada
TX-009427,009-242409,Carlos Perez,PagoServicio,822.76,2026-10-16,03:53:36,Anulada
TX-009428,005-387955,Lucia Vega,PagoServicio,8044.55,2026-09-05,20:29:29,Pendiente
